	fxns_by_genome	category	TG9	Cluster_3B	genomes_other	Cluster_3B_other	genomes_other_percent	Cluster_3B_other_percent	genomes_total_percent
Lipoprotein signal peptidase	144	Core	1	15	129	14	100	100	100
Long-chain-fatty-acid--AMP ligase FadD32	144	Core	1	15	129	14	100	100	100
Long-chain-fatty-acid--CoA ligase	144	Core	1	15	129	14	100	100	100
Long-chain-fatty-acid--CoA ligase FadD13	144	Core	1	15	129	14	100	100	100
Long-chain-fatty-acid--CoA ligase FadD15	144	Core	1	15	129	14	100	100	100
Lycopene beta cyclase	144	Core	1	15	129	14	100	100	100
Lysine--tRNA ligase 1	144	Core	1	15	129	14	100	100	100
Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX	144	Core	1	15	129	14	100	100	100
Malate synthase G	144	Core	1	15	129	14	100	100	100
Malonyl CoA-acyl carrier protein transacylase	144	Core	1	15	129	14	100	100	100
Malto-oligosyltrehalose trehalohydrolase	144	Core	1	15	129	14	100	100	100
Mannose-6-phosphate isomerase	144	Core	1	15	129	14	100	100	100
Membrane protein insertase YidC	144	Core	1	15	129	14	100	100	100
Membrane protein YdfJ	144	Core	1	15	129	14	100	100	100
Membrane-bound lytic murein transglycosylase F	144	Core	1	15	129	14	100	100	100
Menaquinone reductase	144	Core	1	15	129	14	100	100	100
Mercuric reductase	144	Core	1	15	129	14	100	100	100
Meromycolate extension acyl carrier protein	144	Core	1	15	129	14	100	100	100
Mesaconyl-CoA hydratase	144	Core	1	15	129	14	100	100	100
Methionine aminopeptidase 1	144	Core	1	15	129	14	100	100	100
Methionine aminopeptidase 2	144	Core	1	15	129	14	100	100	100
Methionine synthase	144	Core	1	15	129	14	100	100	100
Methionine--tRNA ligase	144	Core	1	15	129	14	100	100	100
Methylated-DNA--protein-cysteine methyltransferase	144	Core	1	15	129	14	100	100	100
Methylmalonyl-CoA carboxyltransferase 12S subunit	144	Core	1	15	129	14	100	100	100
Molybdate-binding protein ModA	144	Core	1	15	129	14	100	100	100
Molybdenum cofactor biosynthesis protein B	144	Core	1	15	129	14	100	100	100
Molybdenum cofactor guanylyltransferase	144	Core	1	15	129	14	100	100	100
Molybdenum import ATP-binding protein ModC	144	Core	1	15	129	14	100	100	100
Molybdopterin molybdenumtransferase 1	144	Core	1	15	129	14	100	100	100
Molybdopterin molybdenumtransferase 2	144	Core	1	15	129	14	100	100	100
Monoacylglycerol lipase	144	Core	1	15	129	14	100	100	100
Monocarboxylic acid transporter	144	Core	1	15	129	14	100	100	100
Multidrug efflux ATP-binding/permease protein	144	Core	1	15	129	14	100	100	100
Multidrug efflux pump LfrA	144	Core	1	15	129	14	100	100	100
Multidrug efflux system ATP-binding protein	144	Core	1	15	129	14	100	100	100
Multidrug resistance protein 3	144	Core	1	15	129	14	100	100	100
Multidrug resistance protein Stp	144	Core	1	15	129	14	100	100	100
Multifunctional non-homologous end joining DNA repair protein LigD	144	Core	1	15	129	14	100	100	100
Mycothiol acetyltransferase	144	Core	1	15	129	14	100	100	100
Mycothiol S-conjugate amidase	144	Core	1	15	129	14	100	100	100
Mycothione reductase	144	Core	1	15	129	14	100	100	100
N-(2-amino-2-carboxyethyl)-L-glutamate synthase	144	Core	1	15	129	14	100	100	100
N-acetyl-gamma-glutamyl-phosphate reductase	144	Core	1	15	129	14	100	100	100
N-acetylcysteine deacetylase	144	Core	1	15	129	14	100	100	100
N-acetyldiaminopimelate deacetylase	144	Core	1	15	129	14	100	100	100
N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	144	Core	1	15	129	14	100	100	100
N-acetylmuramoyl-L-alanine amidase CwlM	144	Core	1	15	129	14	100	100	100
N-alpha-acetyltransferase RimI	144	Core	1	15	129	14	100	100	100
Na( )/H( ) antiporter NhaA	144	Core	1	15	129	14	100	100	100
Na( )/H( ) antiporter subunit D	144	Core	1	15	129	14	100	100	100
Na( )/H( ) antiporter subunit G	144	Core	1	15	129	14	100	100	100
NAD kinase	144	Core	1	15	129	14	100	100	100
NAD-specific glutamate dehydrogenase	144	Core	1	15	129	14	100	100	100
NAD(P) transhydrogenase subunit alpha part 1	144	Core	1	15	129	14	100	100	100
NAD(P) transhydrogenase subunit beta	144	Core	1	15	129	14	100	100	100
NAD(P)H dehydrogenase (quinone)	144	Core	1	15	129	14	100	100	100
NADH dehydrogenase	144	Core	1	15	129	14	100	100	100
NADH dehydrogenase-like protein	144	Core	1	15	129	14	100	100	100
NADH pyrophosphatase	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit 11	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit A	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit B	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit C	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit D	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit G	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit I	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit L	144	Core	1	15	129	14	100	100	100
NADH-quinone oxidoreductase subunit N	144	Core	1	15	129	14	100	100	100
NADP-dependent alcohol dehydrogenase C 2	144	Core	1	15	129	14	100	100	100
NADPH dehydrogenase	144	Core	1	15	129	14	100	100	100
NADPH oxidoreductase	144	Core	1	15	129	14	100	100	100
NADPH-dependent stearoyl-CoA 9-desaturase	144	Core	1	15	129	14	100	100	100
Neutral endopeptidase	144	Core	1	15	129	14	100	100	100
NH(3)-dependent NAD( ) synthetase	144	Core	1	15	129	14	100	100	100
Nicotinamidase/pyrazinamidase	144	Core	1	15	129	14	100	100	100
Nicotinate phosphoribosyltransferase pncB1	144	Core	1	15	129	14	100	100	100
Nicotinate-nucleotide pyrophosphorylase [carboxylating]	144	Core	1	15	129	14	100	100	100
Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	144	Core	1	15	129	14	100	100	100
Nitrite reductase [NAD(P)H]	144	Core	1	15	129	14	100	100	100
Nitrogen regulatory protein P-II	144	Core	1	15	129	14	100	100	100
Non-heme di-iron N-oxygenase	144	Core	1	15	129	14	100	100	100
Non-homologous end joining protein Ku	144	Core	1	15	129	14	100	100	100
Nucleoid occlusion factor SlmA	144	Core	1	15	129	14	100	100	100
Nucleoid-associated protein Lsr2	144	Core	1	15	129	14	100	100	100
Nucleoid-associated protein YbaB	144	Core	1	15	129	14	100	100	100
Nucleoside diphosphate kinase	144	Core	1	15	129	14	100	100	100
Nucleoside triphosphate pyrophosphohydrolase	144	Core	1	15	129	14	100	100	100
Nucleotide-binding protein	144	Core	1	15	129	14	100	100	100
o-succinylbenzoate synthase	144	Core	1	15	129	14	100	100	100
Octanoyltransferase	144	Core	1	15	129	14	100	100	100
Oligo-1,6-glucosidase	144	Core	1	15	129	14	100	100	100
Oligoribonuclease	144	Core	1	15	129	14	100	100	100
Organic hydroperoxide resistance protein OhrB	144	Core	1	15	129	14	100	100	100
Organic hydroperoxide resistance transcriptional regulator	144	Core	1	15	129	14	100	100	100
Ornithine carbamoyltransferase	144	Core	1	15	129	14	100	100	100
Orotidine 5'-phosphate decarboxylase	144	Core	1	15	129	14	100	100	100
Oxidoreductase UcpA	144	Core	1	15	129	14	100	100	100
Oxygen regulatory protein NreC	144	Core	1	15	129	14	100	100	100
Pantothenate kinase	144	Core	1	15	129	14	100	100	100
Pantothenate synthetase	144	Core	1	15	129	14	100	100	100
Para-nitrobenzyl esterase	144	Core	1	15	129	14	100	100	100
Penicillin-binding protein 1A	144	Core	1	15	129	14	100	100	100
Penicillin-binding protein A	144	Core	1	15	129	14	100	100	100
Penicillin-binding protein PbpB	144	Core	1	15	129	14	100	100	100
Peptide chain release factor 1	144	Core	1	15	129	14	100	100	100
Peptide chain release factor 3	144	Core	1	15	129	14	100	100	100
Peptide deformylase	144	Core	1	15	129	14	100	100	100
Peptide methionine sulfoxide reductase MsrA	144	Core	1	15	129	14	100	100	100
Peptide methionine sulfoxide reductase MsrB	144	Core	1	15	129	14	100	100	100
Peptidoglycan D,D-transpeptidase MrdA	144	Core	1	15	129	14	100	100	100
Peptidyl-prolyl cis-trans isomerase A	144	Core	1	15	129	14	100	100	100
Peptidyl-tRNA hydrolase	144	Core	1	15	129	14	100	100	100
Peroxiredoxin OsmC	144	Core	1	15	129	14	100	100	100
Phenylalanine--tRNA ligase alpha subunit	144	Core	1	15	129	14	100	100	100
Phenylalanine--tRNA ligase beta subunit	144	Core	1	15	129	14	100	100	100
PhoH-like protein	144	Core	1	15	129	14	100	100	100
Phosphate acetyltransferase	144	Core	1	15	129	14	100	100	100
Phosphate import ATP-binding protein PstB 1	144	Core	1	15	129	14	100	100	100
Phosphate transport system permease protein PstC 2	144	Core	1	15	129	14	100	100	100
Phosphate-binding protein PstS2	144	Core	1	15	129	14	100	100	100
Phosphate-specific transport system accessory protein PhoU 	144	Core	1	15	129	14	100	100	100
Phosphatidate cytidylyltransferase	144	Core	1	15	129	14	100	100	100
Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	144	Core	1	15	129	14	100	100	100
Phosphatidylinositol mannoside acyltransferase	144	Core	1	15	129	14	100	100	100
Phosphatidylserine decarboxylase proenzyme	144	Core	1	15	129	14	100	100	100
Phospho-2-dehydro-3-deoxyheptonate aldolase AroG	144	Core	1	15	129	14	100	100	100
Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	144	Core	1	15	129	14	100	100	100
Phospho-N-acetylmuramoyl-pentapeptide-transferase	144	Core	1	15	129	14	100	100	100
Phosphoenolpyruvate carboxykinase [GTP]	144	Core	1	15	129	14	100	100	100
Phosphoenolpyruvate carboxylase	144	Core	1	15	129	14	100	100	100
Phosphoenolpyruvate guanylyltransferase	144	Core	1	15	129	14	100	100	100
Phosphoenolpyruvate transferase	144	Core	1	15	129	14	100	100	100
Phosphoglucomutase	144	Core	1	15	129	14	100	100	100
Phosphoglucosamine mutase	144	Core	1	15	129	14	100	100	100
Phosphoglycerate kinase	144	Core	1	15	129	14	100	100	100
phosphoglycerate mutase GpmB	144	Core	1	15	129	14	100	100	100
Phosphoglycolate phosphatase	144	Core	1	15	129	14	100	100	100
Phosphomannomutase/phosphoglucomutase	144	Core	1	15	129	14	100	100	100
Phosphopantetheine adenylyltransferase	144	Core	1	15	129	14	100	100	100
Phosphoribosyl isomerase A	144	Core	1	15	129	14	100	100	100
Phosphoribosyl-AMP cyclohydrolase	144	Core	1	15	129	14	100	100	100
Phosphoribosyl-ATP pyrophosphatase	144	Core	1	15	129	14	100	100	100
Phosphoribosylamine--glycine ligase	144	Core	1	15	129	14	100	100	100
Phosphoribosylaminoimidazole-succinocarboxamide synthase	144	Core	1	15	129	14	100	100	100
Phosphoribosylformylglycinamidine cyclo-ligase	144	Core	1	15	129	14	100	100	100
Phosphoribosylformylglycinamidine synthase subunit PurL	144	Core	1	15	129	14	100	100	100
Phosphoribosylformylglycinamidine synthase subunit PurQ	144	Core	1	15	129	14	100	100	100
Phosphoribosylformylglycinamidine synthase subunit PurS	144	Core	1	15	129	14	100	100	100
Phosphoribosylglycinamide formyltransferase	144	Core	1	15	129	14	100	100	100
Phosphoserine aminotransferase	144	Core	1	15	129	14	100	100	100
Phosphoserine phosphatase 1	144	Core	1	15	129	14	100	100	100
Phosphoserine phosphatase SerB2	144	Core	1	15	129	14	100	100	100
Polyamine aminopropyltransferase	144	Core	1	15	129	14	100	100	100
Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU	144	Core	1	15	129	14	100	100	100
Polyphosphate kinase	144	Core	1	15	129	14	100	100	100
Polyphosphate:AMP/ADP phosphotransferase	144	Core	1	15	129	14	100	100	100
Polyprenol monophosphomannose synthase	144	Core	1	15	129	14	100	100	100
Polyribonucleotide nucleotidyltransferase	144	Core	1	15	129	14	100	100	100
Porin PorA	144	Core	1	15	129	14	100	100	100
Porphobilinogen deaminase	144	Core	1	15	129	14	100	100	100
Potassium transporter KimA	144	Core	1	15	129	14	100	100	100
Precorrin-4 C(11)-methyltransferase	144	Core	1	15	129	14	100	100	100
Precorrin-6A reductase	144	Core	1	15	129	14	100	100	100
Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]	144	Core	1	15	129	14	100	100	100
Precorrin-8X methylmutase	144	Core	1	15	129	14	100	100	100
Prephenate dehydratase	144	Core	1	15	129	14	100	100	100
Prephenate dehydrogenase	144	Core	1	15	129	14	100	100	100
Prokaryotic ubiquitin-like protein Pup	144	Core	1	15	129	14	100	100	100
Proline iminopeptidase	144	Core	1	15	129	14	100	100	100
Proline--tRNA ligase	144	Core	1	15	129	14	100	100	100
Protease HtpX	144	Core	1	15	129	14	100	100	100
Protease HtpX 	144	Core	1	15	129	14	100	100	100
Proteasome subunit alpha 2	144	Core	1	15	129	14	100	100	100
Proteasome subunit beta 1	144	Core	1	15	129	14	100	100	100
Proteasome-associated ATPase	144	Core	1	15	129	14	100	100	100
Protein	144	Core	1	15	129	14	100	100	100
Protein GrpE	144	Core	1	15	129	14	100	100	100
Protein hit	144	Core	1	15	129	14	100	100	100
protein kinase UbiB	144	Core	1	15	129	14	100	100	100
Protein LppM	144	Core	1	15	129	14	100	100	100
Protein MbtH	144	Core	1	15	129	14	100	100	100
Protein NrdI	144	Core	1	15	129	14	100	100	100
Protein PafC	144	Core	1	15	129	14	100	100	100
Protein RecA	144	Core	1	15	129	14	100	100	100
Protein translocase subunit SecA 1	144	Core	1	15	129	14	100	100	100
Protein translocase subunit SecD	144	Core	1	15	129	14	100	100	100
Protein translocase subunit SecE	144	Core	1	15	129	14	100	100	100
Protein translocase subunit SecF	144	Core	1	15	129	14	100	100	100
Protein translocase subunit SecY	144	Core	1	15	129	14	100	100	100
Protein YhgF	144	Core	1	15	129	14	100	100	100
Protein/nucleic acid deglycase HchA	144	Core	1	15	129	14	100	100	100
Protoheme IX farnesyltransferase	144	Core	1	15	129	14	100	100	100
Protoporphyrinogen oxidase	144	Core	1	15	129	14	100	100	100
Pup deamidase/depupylase	144	Core	1	15	129	14	100	100	100
Pup--protein ligase	144	Core	1	15	129	14	100	100	100
Purine nucleoside phosphorylase	144	Core	1	15	129	14	100	100	100
putative 1,4-alpha-glucan branching enzyme	144	Core	1	15	129	14	100	100	100
putative 2-succinylbenzoate--CoA ligase	144	Core	1	15	129	14	100	100	100
putative 3-hydroxyisobutyrate dehydrogenase	144	Core	1	15	129	14	100	100	100
Putative 3-oxopropanoate dehydrogenase	144	Core	1	15	129	14	100	100	100
putative 8-oxo-dGTP diphosphatase 1	144	Core	1	15	129	14	100	100	100
Putative 8-oxo-dGTP diphosphatase 2	144	Core	1	15	129	14	100	100	100
putative AAA domain-containing protein	144	Core	1	15	129	14	100	100	100
putative ABC transporter ATP-binding protein	144	Core	1	15	129	14	100	100	100
putative ABC transporter ATP-binding protein YheS	144	Core	1	15	129	14	100	100	100
putative ABC transporter ATP-binding protein YlmA	144	Core	1	15	129	14	100	100	100
putative ABC transporter ATP-binding/permease protein	144	Core	1	15	129	14	100	100	100
Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	144	Core	1	15	129	14	100	100	100
Putative acetyl-hydrolase LipR	144	Core	1	15	129	14	100	100	100
Putative acetyltransferase	144	Core	1	15	129	14	100	100	100
Putative acyl-[acyl-carrier-protein] desaturase DesA1	144	Core	1	15	129	14	100	100	100
Putative acyl-CoA dehydrogenase AidB	144	Core	1	15	129	14	100	100	100
putative acyl-CoA dehydrogenase fadE25	144	Core	1	15	129	14	100	100	100
Putative acyltransferase	144	Core	1	15	129	14	100	100	100
putative adenylyltransferase/sulfurtransferase MoeZ	144	Core	1	15	129	14	100	100	100
putative amino acid permease YhdG	144	Core	1	15	129	14	100	100	100
Putative aminoacrylate hydrolase RutD	144	Core	1	15	129	14	100	100	100
putative aminopeptidase	144	Core	1	15	129	14	100	100	100
Putative aminotransferase/MSMEI_6121	144	Core	1	15	129	14	100	100	100
Putative asparagine synthetase [glutamine-hydrolyzing]	144	Core	1	15	129	14	100	100	100
putative aspartate aminotransferase	144	Core	1	15	129	14	100	100	100
Putative bifunctional exonuclease/endonuclease protein	144	Core	1	15	129	14	100	100	100
putative bifunctional transcriptional activator/DNA repair enzyme AlkA	144	Core	1	15	129	14	100	100	100
putative BsuMI modification methylase subunit YdiP	144	Core	1	15	129	14	100	100	100
Putative cardiolipin synthase	144	Core	1	15	129	14	100	100	100
putative cell wall biosynthesis protein LcpB	144	Core	1	15	129	14	100	100	100
putative chromosome-partitioning protein ParB	144	Core	1	15	129	14	100	100	100
Putative citrate synthase 2	144	Core	1	15	129	14	100	100	100
Putative coenzyme F420-dependent oxidoreductase	144	Core	1	15	129	14	100	100	100
putative cold shock protein A	144	Core	1	15	129	14	100	100	100
Putative conjugal transfer protein	144	Core	1	15	129	14	100	100	100
Putative cystathionine beta-synthase	144	Core	1	15	129	14	100	100	100
putative cysteine desulfurase	144	Core	1	15	129	14	100	100	100
putative cytochrome c oxidase subunit 3	144	Core	1	15	129	14	100	100	100
putative cytosol aminopeptidase	144	Core	1	15	129	14	100	100	100
putative deferrochelatase/peroxidase EfeN	144	Core	1	15	129	14	100	100	100
putative dipeptidase PepE	144	Core	1	15	129	14	100	100	100
Putative DNA processing protein DprA	144	Core	1	15	129	14	100	100	100
Putative DNA-binding proteinA	144	Core	1	15	129	14	100	100	100
putative dolichyl-phosphate-mannose--protein mannosyltransferase	144	Core	1	15	129	14	100	100	100
putative doxorubicin resistance ABC transporter permease protein DrrC	144	Core	1	15	129	14	100	100	100
putative enoyl-CoA hydratase echA17	144	Core	1	15	129	14	100	100	100
putative enoyl-CoA hydratase echA6	144	Core	1	15	129	14	100	100	100
putative enoyl-CoA hydratase echA8	144	Core	1	15	129	14	100	100	100
Putative esterase	144	Core	1	15	129	14	100	100	100
putative FAD-linked oxidoreductase	144	Core	1	15	129	14	100	100	100
putative fatty acid methyltransferase	144	Core	1	15	129	14	100	100	100
putative ferredoxin/ferredoxin--NADP reductase	144	Core	1	15	129	14	100	100	100
Putative fluoride ion transporter CrcB	144	Core	1	15	129	14	100	100	100
putative FtsW-like protein	144	Core	1	15	129	14	100	100	100
Putative gluconeogenesis factor	144	Core	1	15	129	14	100	100	100
Putative glutamate--cysteine ligase 2	144	Core	1	15	129	14	100	100	100
putative glutamine ABC transporter permease protein GlnM	144	Core	1	15	129	14	100	100	100
Putative glutaredoxin.1	144	Core	1	15	129	14	100	100	100
putative glycine dehydrogenase (decarboxylating)	144	Core	1	15	129	14	100	100	100
putative GTPase	144	Core	1	15	129	14	100	100	100
Putative heat shock protein HspR	144	Core	1	15	129	14	100	100	100
putative helicase HelY	144	Core	1	15	129	14	100	100	100
putative HTH-type transcriptional regulator	144	Core	1	15	129	14	100	100	100
Putative HTH-type transcriptional regulator	144	Core	1	15	129	14	100	100	100
putative inactive lipase	144	Core	1	15	129	14	100	100	100
Putative isochorismate synthase MenF	144	Core	1	15	129	14	100	100	100
Putative ligase/MSMEI_5285	144	Core	1	15	129	14	100	100	100
putative lipoprotein aminopeptidase LpqL	144	Core	1	15	129	14	100	100	100
Putative lipoprotein LppW	144	Core	1	15	129	14	100	100	100
Putative lipoprotein LprB	144	Core	1	15	129	14	100	100	100
putative low molecular weight protein-tyrosine-phosphatase	144	Core	1	15	129	14	100	100	100
putative M18 family aminopeptidase 2	144	Core	1	15	129	14	100	100	100
putative malate:quinone oxidoreductase	144	Core	1	15	129	14	100	100	100
Putative maltooligosyl trehalose synthase	144	Core	1	15	129	14	100	100	100
putative membrane protein	144	Core	1	15	129	14	100	100	100
Putative metal chaperone YciC	144	Core	1	15	129	14	100	100	100
putative metal-dependent hydrolase TatD	144	Core	1	15	129	14	100	100	100
putative methylmalonyl-CoA mutase large subunit	144	Core	1	15	129	14	100	100	100
putative methylmalonyl-CoA mutase small subunit	144	Core	1	15	129	14	100	100	100
putative methyltransferase	144	Core	1	15	129	14	100	100	100
Putative methyltransferase	144	Core	1	15	129	14	100	100	100
putative MFS-type transporter	144	Core	1	15	129	14	100	100	100
putative MFS-type transporter EfpA	144	Core	1	15	129	14	100	100	100
Putative monooxygenase	144	Core	1	15	129	14	100	100	100
Putative multidrug export ATP-binding/permease protein	144	Core	1	15	129	14	100	100	100
